date,Gas
9/1/2014,10896
10/1/2014,10896
3/1/2016,10900
4/1/2015,10900
8/1/2015,10904
5/1/2014,10919
3/1/2014,10922
5/1/2015,10928
6/1/2014,10928
11/1/2014,10936
9/1/2015,10937
2/1/2016,10939
12/1/2015,10939
7/1/2018,10941
4/1/2015,10943
10/1/2015,10944
8/1/2015,10944
6/1/2014,10947
10/1/2015,10955
12/1/2015,10962
11/1/2016,10973
9/1/2014,10975
11/1/2014,10976
2/1/2014,10994
9/1/2015,10998
1/1/2018,11004
1/1/2015,11009
8/1/2016,11024
11/1/2015,11033
10/1/2015,11039
8/1/2014,11048
5/1/2018,11051
10/1/2015,11051
12/1/2014,11057
11/1/2014,11062
12/1/2016,11065
4/1/2014,11068
4/1/2014,11085
4/1/2014,11100
3/1/2016,11103
10/1/2015,11109
7/1/2015,11112
11/1/2014,11115
5/1/2016,11130
8/1/2015,11142
11/1/2015,11146
9/1/2014,11146
12/1/2014,11154
9/1/2014,11159
6/1/2014,11162
3/1/2015,11171
1/1/2016,11175
8/1/2015,11178
3/1/2015,11179
6/1/2015,11187
10/1/2014,11191
6/1/2015,11198
1/1/2016,11205
8/1/2014,11207
12/1/2014,11224
2/1/2015,11228
7/1/2018,11229
2/1/2015,11241
2/1/2016,11248
1/1/2014,11250
1/1/2015,11252
2/1/2016,11257
10/1/2015,11268
9/1/2016,11276
5/1/2015,11281
3/1/2017,11285
7/1/2014,11302
3/1/2014,11306
7/1/2014,11313
8/1/2015,11315
11/1/2016,11320
7/1/2014,11326
9/1/2014,11327
5/1/2015,11332
4/1/2015,11337
6/1/2015,11339
10/1/2014,11341
5/1/2017,11360
12/1/2014,11361
11/1/2015,11362
10/1/2014,11375
1/1/2016,11375
7/1/2014,11377
10/1/2016,11378
7/1/2014,11384
6/1/2015,11395
6/1/2018,11401
8/1/2014,11404
7/1/2014,11406
3/1/2014,11413
2/1/2018,11432
10/1/2016,11433
8/1/2014,11443
12/1/2015,11443
9/1/2014,11447
9/1/2014,11453
10/1/2014,11455
4/1/2015,11461
5/1/2014,11469
3/1/2015,11473
10/1/2018,11488
4/1/2015,11488
2/1/2017,11520
5/1/2015,11523
8/1/2014,11528
3/1/2017,11531
12/1/2017,11551
5/1/2014,11561
9/1/2014,11561
8/1/2014,11565
4/1/2014,11578
8/1/2014,11588
11/1/2014,11591
8/1/2015,11593
4/1/2014,11594
7/1/2014,11602
3/1/2015,11613
3/1/2016,11630
4/1/2015,11631
2/1/2014,11635
9/1/2014,11636
11/1/2014,11643
7/1/2015,11647
8/1/2014,11651
8/1/2014,11655
4/1/2015,11657
4/1/2018,11658
4/1/2016,11664
5/1/2015,11671
5/1/2015,11682
4/1/2016,11684
6/1/2016,11694
6/1/2015,11696
9/1/2014,11698
5/1/2014,11700
10/1/2014,11701
6/1/2014,11704
2/1/2015,11711
8/1/2015,11716
6/1/2014,11727
6/1/2014,11734
3/1/2017,11743
7/1/2014,11763
3/1/2015,11763
3/1/2014,11770
9/1/2014,11771
9/1/2015,11772
8/1/2014,11773
1/1/2015,11773
1/1/2015,11774
12/1/2017,11776
10/1/2015,11787
6/1/2014,11808
3/1/2014,11817
6/1/2015,11832
4/1/2014,11832
6/1/2017,11835
5/1/2015,11838
4/1/2018,11846
4/1/2014,11855
10/1/2017,11858
10/1/2016,11859
9/1/2015,11862
9/1/2014,11864
6/1/2015,11867
1/1/2015,11877
8/1/2015,11878
1/1/2017,11883
3/1/2015,11884
3/1/2014,11884
8/1/2017,11890
9/1/2018,11906
4/1/2015,11907
7/1/2015,11914
4/1/2015,11918
11/1/2014,11926
11/1/2015,11928
3/1/2015,11934
12/1/2014,11945
3/1/2015,11947
4/1/2014,11949
8/1/2015,11954
12/1/2015,11958
3/1/2017,11963
4/1/2014,11966
3/1/2015,11967
8/1/2015,11967
1/1/2015,11970
7/1/2015,11972
7/1/2014,11973
2/1/2017,11979
8/1/2015,11981
3/1/2014,11989
7/1/2015,12018
10/1/2014,12020
4/1/2016,12020
11/1/2014,12026
10/1/2015,12027
4/1/2015,12036
5/1/2014,12037
12/1/2014,12038
8/1/2014,12046
11/1/2015,12046
4/1/2015,12050
8/1/2015,12051
6/1/2015,12054
4/1/2014,12057
6/1/2016,12059
2/1/2015,12062
1/1/2018,12068
5/1/2014,12070
12/1/2014,12074
3/1/2015,12081
1/1/2015,12087
4/1/2015,12096
1/1/2015,12111
2/1/2015,12113
9/1/2014,12125
9/1/2015,12128
6/1/2016,12133
12/1/2015,12134
4/1/2014,12141
1/1/2015,12143
12/1/2015,12144
8/1/2014,12148
11/1/2014,12153
3/1/2015,12157
10/1/2014,12165
2/1/2014,12176
10/1/2014,12178
9/1/2015,12180
9/1/2015,12184
8/1/2014,12187
3/1/2014,12189
3/1/2016,12196
12/1/2015,12209
12/1/2014,12223
8/1/2015,12224
3/1/2015,12227
1/1/2014,12246
8/1/2014,12248
5/1/2015,12256
12/1/2014,12265
6/1/2018,12278
9/1/2015,12296
12/1/2014,12299
8/1/2017,12302
9/1/2015,12306
10/1/2018,12317
7/1/2017,12320
1/1/2015,12336
1/1/2015,12337
9/1/2015,12340
1/1/2015,12340
4/1/2015,12341
9/1/2015,12362
4/1/2015,12372
10/1/2015,12376
8/1/2014,12393
5/1/2014,12394
10/1/2015,12402
4/1/2015,12420
4/1/2017,12453
6/1/2014,12455
2/1/2015,12459
8/1/2014,12464
10/1/2014,12471
9/1/2014,12480
12/1/2015,12481
5/1/2015,12481
7/1/2015,12498
4/1/2015,12507
5/1/2015,12508
8/1/2015,12514
4/1/2015,12522
10/1/2014,12525
12/1/2014,12543
12/1/2014,12549
10/1/2015,12550
5/1/2014,12552
6/1/2018,12561
10/1/2015,12566
9/1/2014,12592
5/1/2014,12592
12/1/2014,12601
6/1/2014,12608
10/1/2017,12611
10/1/2015,12618
12/1/2014,12618
7/1/2015,12619
4/1/2018,12624
3/1/2015,12629
1/1/2016,12631
9/1/2015,12632
8/1/2014,12635
4/1/2015,12636
5/1/2014,12644
10/1/2014,12647
6/1/2015,12656
5/1/2015,12660
8/1/2018,12661
7/1/2014,12662
11/1/2015,12665
11/1/2015,12667
10/1/2015,12668
3/1/2014,12677
8/1/2014,12680
10/1/2014,12698
11/1/2014,12700
10/1/2014,12728
12/1/2014,12729
12/1/2015,12731
9/1/2014,12737
2/1/2015,12746
3/1/2015,12747
3/1/2014,12748
1/1/2015,12752
12/1/2014,12761
7/1/2014,12763
12/1/2017,12765
8/1/2015,12767
8/1/2014,12772
8/1/2015,12776
10/1/2015,12779
12/1/2014,12780
5/1/2015,12804
5/1/2018,12813
4/1/2014,12815
6/1/2014,12819
5/1/2014,12819
1/1/2015,12826
5/1/2015,12830
10/1/2015,12835
6/1/2015,12838
3/1/2015,12839
10/1/2014,12840
10/1/2015,12842
2/1/2015,12850
10/1/2016,12855
12/1/2014,12858
7/1/2015,12874
8/1/2014,12876
5/1/2014,12890
11/1/2014,12893
4/1/2015,12894
5/1/2015,12905
11/1/2013,12919
9/1/2014,12920
9/1/2015,12925
1/1/2016,12929
9/1/2015,12934
10/1/2014,12940
6/1/2015,12942
1/1/2015,12946
4/1/2017,12954
10/1/2014,12955
3/1/2016,12958
9/1/2014,12963
9/1/2014,12973
10/1/2017,13003
3/1/2017,13011
7/1/2015,13016
9/1/2015,13031
8/1/2016,13040
6/1/2015,13047
6/1/2015,13057
3/1/2015,13070
3/1/2018,13089
3/1/2015,13097
11/1/2015,13104
3/1/2014,13107
9/1/2016,13112
2/1/2014,13121
3/1/2015,13123
8/1/2014,13130
9/1/2014,13155
7/1/2015,13157
3/1/2015,13159
11/1/2014,13171
5/1/2015,13178
9/1/2014,13181
5/1/2015,13187
1/1/2015,13193
12/1/2014,13203
10/1/2014,13228
10/1/2014,13232
1/1/2015,13234
4/1/2015,13244
3/1/2014,13244
4/1/2015,13266
12/1/2015,13267
8/1/2015,13268
7/1/2014,13269
8/1/2015,13270
11/1/2015,13271
7/1/2015,13279
6/1/2015,13283
12/1/2015,13285
4/1/2014,13317
4/1/2014,13320
10/1/2015,13324
6/1/2014,13338
7/1/2014,13354
6/1/2014,13354
1/1/2016,13362
1/1/2015,13364
6/1/2015,13373
4/1/2015,13374
10/1/2015,13381
8/1/2015,13394
6/1/2015,13413
8/1/2014,13416
10/1/2015,13419
3/1/2016,13429
4/1/2018,13430
10/1/2015,13430
6/1/2015,13431
4/1/2015,13445
10/1/2014,13448
12/1/2014,13455
6/1/2014,13456
7/1/2015,13457
11/1/2016,13473
6/1/2017,13486
8/1/2014,13487
5/1/2014,13492
4/1/2016,13506
7/1/2014,13508
9/1/2014,13516
10/1/2015,13518
2/1/2015,13531
7/1/2015,13542
3/1/2015,13561
9/1/2015,13562
10/1/2014,13577
7/1/2014,13592
7/1/2015,13594
1/1/2015,13596
8/1/2015,13602
6/1/2014,13608
3/1/2015,13610
6/1/2014,13612
11/1/2014,13614
12/1/2015,13617
11/1/2014,13620
4/1/2015,13622
11/1/2014,13644
1/1/2015,13650
10/1/2015,13655
5/1/2016,13670
6/1/2015,13675
3/1/2014,13676
5/1/2014,13677
10/1/2014,13684
8/1/2014,13688
12/1/2014,13690
11/1/2014,13691
9/1/2018,13697
5/1/2015,13730
4/1/2017,13730
9/1/2014,13736
6/1/2015,13742
5/1/2015,13747
1/1/2016,13749
11/1/2015,13750
8/1/2014,13758
7/1/2014,13759
4/1/2015,13760
4/1/2015,13763
1/1/2015,13768
12/1/2014,13782
12/1/2014,13796
1/1/2015,13822
2/1/2015,13822
8/1/2014,13826
4/1/2014,13826
12/1/2015,13834
4/1/2015,13839
8/1/2015,13855
4/1/2018,13867
8/1/2015,13890
9/1/2015,13899
3/1/2014,13907
11/1/2015,13934
11/1/2015,13937
8/1/2016,13940
7/1/2014,13940
11/1/2014,13940
2/1/2015,13942
12/1/2014,13945
2/1/2015,13959
2/1/2015,13974
1/1/2015,13980
6/1/2014,13985
10/1/2015,13989
5/1/2014,13994
11/1/2014,13999
4/1/2015,14009
1/1/2015,14016
1/1/2016,14027
10/1/2016,14027
5/1/2017,14039
1/1/2015,14056
9/1/2014,14060
3/1/2015,14065
10/1/2014,14069
1/1/2018,14082
5/1/2016,14089
11/1/2014,14090
9/1/2016,14096
4/1/2015,14106
3/1/2015,14107
1/1/2015,14110
9/1/2016,14115
7/1/2015,14121
5/1/2014,14126
8/1/2015,14138
6/1/2016,14142
3/1/2014,14146
3/1/2015,14159
1/1/2016,14162
5/1/2015,14170
4/1/2014,14179
10/1/2014,14183
11/1/2015,14185
5/1/2015,14185
12/1/2017,14191
5/1/2015,14206
8/1/2015,14209
1/1/2016,14213
4/1/2015,14218
7/1/2015,14225
12/1/2015,14232
10/1/2015,14243
7/1/2015,14258
5/1/2015,14263
5/1/2014,14275
8/1/2018,14276
8/1/2015,14286
5/1/2018,14290
10/1/2014,14312
9/1/2014,14342
4/1/2017,14345
1/1/2015,14349
3/1/2014,14355
4/1/2014,14368
6/1/2015,14374
11/1/2017,14375
9/1/2014,14381
4/1/2014,14382
6/1/2014,14385
10/1/2015,14389
6/1/2015,14403
9/1/2015,14415
7/1/2015,14422
6/1/2016,14429
12/1/2017,14430
6/1/2014,14432
7/1/2014,14438
11/1/2014,14441
6/1/2015,14462
4/1/2014,14463
4/1/2014,14475
9/1/2015,14484
11/1/2014,14489
4/1/2015,14502
11/1/2017,14503
6/1/2015,14507
7/1/2015,14516
3/1/2015,14526
11/1/2015,14540
11/1/2014,14548
11/1/2015,14550
12/1/2014,14556
8/1/2015,14562
10/1/2015,14563
11/1/2014,14571
9/1/2015,14577
1/1/2015,14585
6/1/2015,14587
5/1/2014,14592
10/1/2015,14600
5/1/2014,14603
10/1/2015,14603
7/1/2015,14606
6/1/2015,14624
4/1/2014,14626
10/1/2015,14629
4/1/2015,14632
6/1/2015,14637
3/1/2015,14655
7/1/2015,14672
4/1/2015,14682
8/1/2015,14688
10/1/2015,14699
8/1/2015,14703
1/1/2015,14704
11/1/2015,14704
7/1/2015,14707
12/1/2015,14714
4/1/2015,14720
5/1/2014,14731
2/1/2015,14741
5/1/2015,14764
2/1/2015,14765
6/1/2016,14768
6/1/2014,14770
2/1/2015,14773
6/1/2016,14784
4/1/2015,14803
7/1/2014,14810
5/1/2016,14820
11/1/2014,14841
6/1/2015,14845
3/1/2015,14856
9/1/2015,14875
4/1/2015,14894
3/1/2015,14897
9/1/2014,14903
2/1/2018,14905
5/1/2014,14905
10/1/2014,14909
5/1/2014,14919
10/1/2015,14921
1/1/2016,14930
3/1/2015,14937
5/1/2014,14946
6/1/2015,14949
9/1/2015,14952
6/1/2015,14954
4/1/2014,14960
12/1/2015,14961
1/1/2017,14971
11/1/2014,14975
3/1/2018,14988
8/1/2015,14997
3/1/2015,15007
8/1/2014,15012
9/1/2015,15019
5/1/2015,15031
5/1/2015,15075
6/1/2015,15090
7/1/2014,15093
5/1/2014,15106
11/1/2015,15108
11/1/2015,15120
4/1/2014,15121
11/1/2016,15121
7/1/2015,15146
12/1/2015,15149
3/1/2014,15150
1/1/2015,15176
1/1/2016,15183
6/1/2014,15188
9/1/2017,15204
9/1/2014,15204
11/1/2014,15216
3/1/2015,15223
5/1/2014,15228
7/1/2014,15258
4/1/2015,15264
7/1/2015,15279
1/1/2015,15284
12/1/2016,15287
3/1/2015,15289
4/1/2015,15308
5/1/2014,15325
8/1/2015,15335
1/1/2015,15340
7/1/2014,15348
7/1/2015,15351
8/1/2015,15355
11/1/2014,15366
3/1/2015,15374
2/1/2015,15379
3/1/2017,15382
4/1/2016,15387
6/1/2014,15399
11/1/2016,15425
6/1/2014,15428
1/1/2015,15429
2/1/2015,15443
12/1/2015,15444
5/1/2015,15451
2/1/2015,15456
5/1/2016,15473
4/1/2015,15476
7/1/2015,15476
11/1/2014,15480
4/1/2015,15487
11/1/2014,15505
4/1/2015,15508
3/1/2016,15532
5/1/2015,15537
3/1/2017,15553
2/1/2015,15554
2/1/2015,15561
10/1/2014,15589
7/1/2014,15593
6/1/2015,15593
12/1/2014,15606
10/1/2014,15608
10/1/2014,15611
10/1/2014,15626
1/1/2016,15627
6/1/2014,15627
2/1/2016,15629
4/1/2015,15632
10/1/2015,15636
8/1/2014,15645
9/1/2015,15655
9/1/2015,15661
5/1/2015,15684
8/1/2015,15690
9/1/2015,15698
4/1/2015,15699
1/1/2015,15721
1/1/2015,15722
3/1/2014,15723
8/1/2015,15724
6/1/2015,15752
10/1/2014,15755
6/1/2015,15785
11/1/2014,15787
6/1/2015,15787
4/1/2015,15797
5/1/2014,15819
5/1/2015,15869
9/1/2014,15884
5/1/2015,15908
5/1/2015,15913
8/1/2015,15929
3/1/2015,15939
5/1/2016,15947
2/1/2015,15949
4/1/2014,15969
1/1/2015,16001
1/1/2014,16028
2/1/2016,16046
10/1/2014,16054
10/1/2014,16063
7/1/2015,16068
7/1/2015,16091
10/1/2018,16100
6/1/2015,16108
3/1/2015,16119
8/1/2014,16119
5/1/2015,16121
11/1/2015,16134
1/1/2015,16145
3/1/2015,16155
6/1/2014,16158
11/1/2015,16160
11/1/2015,16165
3/1/2015,16175
5/1/2015,16186
5/1/2014,16188
12/1/2014,16194
8/1/2014,16195
12/1/2015,16197
9/1/2014,16198
3/1/2015,16216
12/1/2015,16230
7/1/2014,16238
11/1/2014,16240
7/1/2015,16243
2/1/2015,16255
7/1/2014,16259
10/1/2017,16295
12/1/2016,16302
11/1/2014,16304
8/1/2014,16311
5/1/2014,16317
9/1/2017,16320
7/1/2015,16323
3/1/2015,16323
4/1/2015,16325
12/1/2014,16342
8/1/2015,16362
1/1/2017,16366
11/1/2015,16370
8/1/2017,16371
9/1/2015,16372
2/1/2015,16393
9/1/2015,16406
2/1/2015,16415
4/1/2015,16443
5/1/2015,16459
10/1/2014,16468
6/1/2015,16468
9/1/2015,16473
6/1/2015,16473
5/1/2017,16477
7/1/2014,16485
3/1/2015,16493
11/1/2015,16501
10/1/2014,16505
7/1/2015,16517
7/1/2014,16528
9/1/2015,16531
3/1/2015,16540
7/1/2015,16542
12/1/2015,16549
12/1/2014,16566
12/1/2017,16581
11/1/2014,16584
6/1/2015,16585
11/1/2014,16587
9/1/2014,16591
11/1/2014,16595
6/1/2015,16595
8/1/2015,16610
12/1/2014,16615
2/1/2015,16623
6/1/2014,16641
8/1/2015,16647
4/1/2016,16664
8/1/2014,16667
1/1/2015,16683
6/1/2014,16686
4/1/2015,16690
2/1/2017,16693
6/1/2015,16704
10/1/2016,16713
11/1/2017,16718
1/1/2015,16718
10/1/2014,16737
12/1/2015,16737
1/1/2015,16739
4/1/2016,16746
3/1/2015,16753
5/1/2014,16773
8/1/2016,16776
11/1/2014,16781
1/1/2016,16787
2/1/2015,16801
5/1/2014,16801
5/1/2017,16802
6/1/2015,16817
10/1/2015,16819
10/1/2014,16820
8/1/2015,16832
7/1/2015,16839
5/1/2015,16844
8/1/2014,16849
4/1/2015,16862
12/1/2014,16862
7/1/2014,16865
2/1/2015,16885
7/1/2014,16891
9/1/2014,16892
2/1/2015,16897
10/1/2014,16897
9/1/2017,16902
3/1/2015,16905
4/1/2015,16907
6/1/2015,16907
1/1/2017,16908
3/1/2015,16909
7/1/2014,16911
7/1/2015,16932
7/1/2015,16949
12/1/2015,16951
3/1/2014,16953
1/1/2016,16958
5/1/2018,16959
3/1/2014,16961
6/1/2015,16965
12/1/2014,16970
11/1/2015,16970
7/1/2014,16977
3/1/2015,16978
11/1/2014,16980
4/1/2015,16990
5/1/2014,16995
8/1/2014,17009
9/1/2015,17010
6/1/2015,17024
3/1/2015,17027
6/1/2015,17027
4/1/2014,17030
8/1/2015,17036
11/1/2015,17039
7/1/2014,17039
3/1/2015,17040
6/1/2015,17068
5/1/2014,17081
4/1/2014,17092
7/1/2015,17128
2/1/2015,17132
5/1/2014,17134
7/1/2015,17137
12/1/2015,17142
4/1/2015,17145
4/1/2015,17157
11/1/2015,17171
1/1/2016,17174
10/1/2016,17200
6/1/2015,17203
11/1/2016,17206
8/1/2015,17216
6/1/2017,17220
3/1/2016,17239
6/1/2014,17251
5/1/2017,17254
11/1/2014,17286
4/1/2015,17287
1/1/2015,17288
7/1/2015,17292
6/1/2014,17333
6/1/2016,17346
6/1/2015,17352
11/1/2015,17365
9/1/2014,17371
7/1/2014,17376
9/1/2014,17382
2/1/2015,17395
10/1/2014,17398
10/1/2014,17413
12/1/2015,17413
1/1/2015,17426
10/1/2014,17426
5/1/2015,17427
8/1/2014,17434
7/1/2015,17437
5/1/2014,17437
5/1/2016,17461
10/1/2014,17473
7/1/2015,17475
8/1/2014,17478
7/1/2015,17485
4/1/2015,17489
11/1/2014,17489
1/1/2015,17489
1/1/2018,17491
5/1/2014,17494
7/1/2016,17495
1/1/2016,17498
5/1/2015,17501
6/1/2015,17512
1/1/2015,17533
9/1/2015,17536
7/1/2016,17538
9/1/2016,17542
4/1/2014,17543
4/1/2015,17543
9/1/2015,17546
5/1/2015,17547
8/1/2015,17548
11/1/2014,17555
7/1/2015,17558
9/1/2015,17559
2/1/2015,17564
12/1/2014,17571
6/1/2014,17578
2/1/2015,17579
10/1/2014,17581
12/1/2014,17585
12/1/2014,17598
11/1/2015,17610
10/1/2017,17622
6/1/2015,17627
9/1/2014,17638
11/1/2015,17648
6/1/2016,17648
12/1/2016,17649
3/1/2015,17652
6/1/2015,17652
9/1/2015,17653
1/1/2015,17670
11/1/2014,17678
2/1/2016,17683
12/1/2014,17684
9/1/2015,17686
10/1/2015,17704
11/1/2014,17709
6/1/2015,17709
11/1/2015,17712
4/1/2015,17720
11/1/2016,17730
5/1/2014,17738
8/1/2015,17744
10/1/2014,17744
7/1/2014,17751
5/1/2015,17761
1/1/2015,17762
6/1/2015,17772
1/1/2015,17777
12/1/2014,17778
11/1/2016,17783
3/1/2015,17784
4/1/2015,17789
5/1/2015,17790
8/1/2015,17802
3/1/2016,17805
7/1/2015,17845
9/1/2014,17846
11/1/2016,17849
4/1/2015,17860
9/1/2015,17864
11/1/2014,17867
12/1/2015,17878
5/1/2015,17894
2/1/2015,17932
10/1/2014,17941
12/1/2015,17944
7/1/2017,17970
10/1/2014,17976
9/1/2015,17998
6/1/2015,18000
1/1/2015,18015
3/1/2015,18023
10/1/2014,18041
10/1/2015,18062
6/1/2014,18064
9/1/2014,18069
6/1/2015,18075
9/1/2015,18095
1/1/2015,18097
10/1/2015,18110
5/1/2014,18111
5/1/2015,18117
2/1/2015,18118
9/1/2015,18121
10/1/2015,18127
4/1/2015,18128
2/1/2015,18130
11/1/2014,18132
12/1/2014,18137
4/1/2017,18137
12/1/2014,18144
12/1/2014,18153
12/1/2014,18167
2/1/2014,18175
3/1/2016,18178
5/1/2014,18186
7/1/2015,18188
9/1/2015,18227
8/1/2015,18250
7/1/2015,18251
5/1/2015,18252
2/1/2017,18255
2/1/2015,18259
3/1/2014,18265
3/1/2015,18284
2/1/2016,18301
8/1/2015,18304
5/1/2015,18306
5/1/2014,18311
2/1/2016,18323
3/1/2015,18333
6/1/2015,18340
3/1/2014,18348
7/1/2015,18365
5/1/2015,18371
5/1/2014,18386
3/1/2016,18387
10/1/2015,18388
10/1/2015,18393
4/1/2014,18397
8/1/2014,18411
1/1/2016,18415
5/1/2016,18418
4/1/2015,18423
10/1/2014,18425
4/1/2015,18432
8/1/2014,18436
10/1/2015,18441
8/1/2015,18441
10/1/2015,18445
11/1/2014,18462
6/1/2014,18483
2/1/2017,18509
10/1/2015,18518
4/1/2014,18531
4/1/2016,18535
1/1/2015,18537
11/1/2015,18569
9/1/2015,18593
6/1/2014,18603
5/1/2014,18607
1/1/2016,18619
1/1/2016,18626
7/1/2015,18631
1/1/2015,18633
6/1/2015,18638
8/1/2016,18647
7/1/2015,18649
2/1/2017,18652
11/1/2015,18656
4/1/2015,18657
11/1/2015,18657
7/1/2015,18677
6/1/2014,18684
7/1/2016,18686
8/1/2015,18688
5/1/2015,18689
5/1/2015,18714
4/1/2014,18715
1/1/2015,18727
1/1/2016,18737
6/1/2015,18749
3/1/2015,18752
11/1/2015,18757
11/1/2015,18772
5/1/2014,18772
11/1/2014,18775
4/1/2015,18783
4/1/2014,18784
11/1/2014,18799
6/1/2014,18807
6/1/2015,18815
9/1/2015,18823
5/1/2014,18829
8/1/2015,18845
6/1/2014,18845
8/1/2014,18868
12/1/2014,18875
8/1/2015,18877
5/1/2015,18882
2/1/2015,18891
12/1/2014,18928
9/1/2015,18936
8/1/2016,18955
4/1/2015,18966
7/1/2015,18972
2/1/2015,19004
12/1/2015,19065
12/1/2014,19070
12/1/2015,19073
9/1/2015,19083
8/1/2015,19084
10/1/2015,19091
3/1/2015,19096
8/1/2015,19114
5/1/2015,19118
1/1/2015,19146
6/1/2017,19148
1/1/2018,19181
1/1/2018,19191
5/1/2015,19200
11/1/2014,19210
10/1/2015,19211
10/1/2015,19212
4/1/2015,19232
2/1/2015,19268
3/1/2015,19271
12/1/2015,19293
7/1/2015,19336
1/1/2015,19336
11/1/2014,19344
7/1/2015,19349
10/1/2014,19390
10/1/2015,19400
12/1/2014,19400
7/1/2015,19401
2/1/2015,19437
3/1/2016,19439
9/1/2015,19440
7/1/2014,19470
2/1/2015,19472
6/1/2015,19474
5/1/2015,19476
7/1/2014,19509
4/1/2014,19512
11/1/2014,19512
12/1/2015,19520
4/1/2015,19527
9/1/2015,19547
5/1/2015,19549
11/1/2018,19556
6/1/2014,19557
7/1/2015,19561
7/1/2014,19563
4/1/2015,19569
4/1/2014,19589
5/1/2014,19590
9/1/2015,19597
9/1/2015,19605
10/1/2014,19613
12/1/2014,19623
11/1/2015,19651
10/1/2015,19667
6/1/2014,19681
6/1/2015,19699
8/1/2015,19708
7/1/2015,19718
1/1/2016,19728
7/1/2014,19761
9/1/2015,19761
4/1/2015,19769
3/1/2014,19781
8/1/2015,19782
3/1/2014,19791
8/1/2015,19797
8/1/2016,19831
9/1/2014,19834
5/1/2014,19840
11/1/2015,19843
10/1/2015,19855
3/1/2017,19866
3/1/2014,19871
3/1/2015,19879
8/1/2017,19880
10/1/2014,19882
12/1/2014,19901
10/1/2015,19903
8/1/2014,19904
2/1/2015,19910
7/1/2015,19921
9/1/2014,19921
10/1/2015,19928
1/1/2016,19941
2/1/2015,19948
12/1/2014,19967
12/1/2015,19981
8/1/2014,19990
11/1/2015,19994
7/1/2014,20008
4/1/2015,20009
5/1/2015,20010
12/1/2014,20011
9/1/2015,20036
2/1/2015,20067
4/1/2015,20070
10/1/2016,20082
9/1/2015,20088
10/1/2015,20092
12/1/2016,20115
8/1/2014,20122
10/1/2014,20137
4/1/2015,20144
10/1/2015,20171
12/1/2016,20179
8/1/2015,20194
7/1/2014,20205
1/1/2016,20214
10/1/2014,20218
5/1/2015,20232
11/1/2014,20238
9/1/2016,20244
6/1/2014,20245
11/1/2014,20252
4/1/2014,20269
10/1/2014,20270
11/1/2014,20294
12/1/2014,20301
8/1/2014,20306
5/1/2017,20343
4/1/2015,20355
10/1/2014,20369
6/1/2015,20378
2/1/2015,20390
9/1/2016,20391
3/1/2014,20395
8/1/2015,20400
4/1/2014,20405
5/1/2014,20418
7/1/2016,20461
5/1/2016,20461
12/1/2014,20510
12/1/2014,20527
5/1/2014,20534
8/1/2014,20549
7/1/2015,20550
4/1/2015,20551
7/1/2014,20553
8/1/2015,20556
12/1/2015,20562
7/1/2015,20565
11/1/2014,20590
9/1/2014,20596
11/1/2015,20597
8/1/2015,20598
9/1/2015,20621
11/1/2014,20640
6/1/2016,20660
7/1/2015,20680
8/1/2014,20686
4/1/2014,20696
4/1/2014,20702
10/1/2014,20711
6/1/2015,20714
8/1/2014,20724
2/1/2016,20728
9/1/2015,20736
7/1/2014,20758
10/1/2014,20758
7/1/2014,20762
3/1/2016,20770
7/1/2015,20806
3/1/2014,20817
5/1/2014,20825
5/1/2016,20830
12/1/2015,20864
12/1/2016,20865
5/1/2015,20877
5/1/2015,20895
8/1/2015,20902
7/1/2015,20906
9/1/2014,20909
4/1/2016,20922
9/1/2014,20929
7/1/2014,20956
1/1/2015,20956
8/1/2015,20960
8/1/2014,20962
7/1/2015,20966
9/1/2015,20975
11/1/2014,20976
7/1/2014,20980
9/1/2015,20988
12/1/2014,20993
9/1/2016,21001
7/1/2017,21018
12/1/2014,21020
10/1/2015,21021
10/1/2015,21031
8/1/2014,21032
3/1/2015,21040
3/1/2015,21050
10/1/2014,21052
8/1/2015,21068
9/1/2014,21103
1/1/2015,21146
6/1/2015,21153
7/1/2015,21163
10/1/2014,21185
4/1/2014,21207
12/1/2015,21219
9/1/2015,21231
7/1/2014,21244
8/1/2015,21250
4/1/2016,21256
6/1/2014,21269
12/1/2014,21302
11/1/2015,21323
8/1/2015,21326
11/1/2015,21336
6/1/2017,21337
1/1/2017,21352
1/1/2015,21352
10/1/2015,21368
9/1/2014,21378
8/1/2017,21400
3/1/2015,21408
11/1/2014,21409
6/1/2015,21410
5/1/2014,21422
7/1/2014,21429
10/1/2015,21441
11/1/2014,21450
2/1/2016,21463
9/1/2014,21469
5/1/2014,21474
1/1/2016,21489
5/1/2015,21491
12/1/2014,21507
8/1/2015,21526
8/1/2017,21534
9/1/2015,21538
9/1/2015,21539
9/1/2015,21564
6/1/2015,21570
11/1/2015,21573
6/1/2015,21576
10/1/2015,21610
10/1/2017,21618
12/1/2014,21619
7/1/2014,21630
6/1/2015,21659
2/1/2016,21686
3/1/2015,21692
7/1/2016,21717
10/1/2015,21721
6/1/2017,21783
2/1/2015,21793
4/1/2016,21821
9/1/2015,21849
9/1/2015,21867
10/1/2015,21869
5/1/2015,21875
8/1/2015,21905
3/1/2015,21924
6/1/2015,21954
10/1/2014,21979
8/1/2015,21981
6/1/2015,21983
8/1/2015,22011
6/1/2017,22016
9/1/2014,22024
1/1/2015,22031
6/1/2015,22044
3/1/2015,22048
